global_id,ID,название,IsNetObject,OperatingCompany,TypeObject,округ,район,адрес,телефон,SeatsCount,SocialPrivileges,Longitude_WGS84,Latitude_WGS84,geoData
930778137,00220311,Ресторан «Велюте» в БЦ «РТС»,нет,,ресторан,Южный,Чертаново Южное,"город Москва, Варшавское шоссе, дом 148",(499) 753-23-20,76,нет,37.6028030000000090,55.6009777127137920,"{type=Point, coordinates=[37.60280300000001, 55.60097771271379]}"
930778145,00219023,АЙ ДАБАРАН,нет,,ресторан,Южный,Донской,"город Москва, улица Вавилова, дом 3",(925) 282-76-33,0,нет,37.5921780000000040,55.7069857432128690,"{type=Point, coordinates=[37.592178000000004, 55.70698574321287]}"
930778152,00219165,Воккер,да,Воккер,ресторан,Южный,Донской,"город Москва, улица Вавилова, дом 3",(926) 211-93-03,0,нет,37.5921780000000040,55.7069857432128690,"{type=Point, coordinates=[37.592178000000004, 55.70698574321287]}"
930778155,00219037,Пицца Хат,да,Пицца Хат,ресторан,Южный,Донской,"город Москва, улица Вавилова, дом 3",(906) 079-01-23,0,нет,37.5921780000000040,55.7069857432128690,"{type=Point, coordinates=[37.592178000000004, 55.70698574321287]}"
930778157,00219122,GAGAWA,нет,,ресторан,Южный,Донской,"город Москва, улица Вавилова, дом 3",(964) 508-86-16,48,нет,37.5921780000000040,55.7069857432128690,"{type=Point, coordinates=[37.592178000000004, 55.70698574321287]}"
930778159,00219486,Бургерная ФАРШ,нет,,ресторан,Южный,Донской,"город Москва, улица Вавилова, дом 3",(495) 276-70-79,36,нет,37.5921780000000040,55.7069857432128690,"{type=Point, coordinates=[37.592178000000004, 55.70698574321287]}"
930778198,00217812,Интурист Коломенское,нет,,ресторан,Южный,Москворечье-Сабурово,"город Москва, Каширское шоссе, дом 39Б",(495) 662-90-23,160,нет,37.6736219999999950,55.6470457259322020,"{type=Point, coordinates=[37.673621999999995, 55.6470457259322]}"
930778206,00214210,LIFE BOWL еда для жизни,нет,,ресторан,Южный,Чертаново Центральное,"город Москва, Кировоградская улица, дом 13А",(495) 144-44-44,80,нет,37.6062160000000030,55.6114317157085840,"{type=Point, coordinates=[37.606216, 55.611431715708584]}"
930778223,00220437,Ресторан и бар «Teika Boom»,нет,,ресторан,Южный,Даниловский,"город Москва, Автозаводская улица, дом 18",нет телефона,250,нет,37.6410139999999980,55.7049937426370790,"{type=Point, coordinates=[37.641014, 55.70499374263708]}"
930778248,00221233,Пергамент,нет,,ресторан,Центральный,Басманный,"город Москва, Нижняя Сыромятническая улица, дом 11, корпус 1",(903) 134-20-26,48,нет,37.6716539999999970,55.7529807565359690,"{type=Point, coordinates=[37.671654, 55.75298075653597]}"
930778254,00210047,ДРУЖБА,нет,,ресторан,Центральный,Тверской,"город Москва, Новослободская улица, дом 4",(499) 973-59-10,100,нет,37.6018290000000090,55.7800257643953690,"{type=Point, coordinates=[37.60182900000001, 55.78002576439537]}"
930778259,00205668,Грузинский акцент,нет,,ресторан,Центральный,Басманный,"город Москва, Спартаковская площадь, дом 16/15, строение 17",(495) 755-61-63,45,нет,37.6806230000000040,55.7763097633143660,"{type=Point, coordinates=[37.680623000000004, 55.776309763314366]}"
930778266,00214324,Кадаши ( закрытый),нет,,ресторан,Центральный,Якиманка,"город Москва, 2-й Кадашёвский переулок, дом 16, строение 1",(495) 953-16-12,15,нет,37.6218980000000020,55.7438107538754010,"{type=Point, coordinates=[37.621898, 55.7438107538754]}"
930778281,00209718,"Zafferano, Эдоко, Forte Bello",нет,,ресторан,Центральный,Басманный,"город Москва, улица Земляной Вал, дом 33",(495) 727-16-35,138,нет,37.6591499999999970,55.7572457577741430,"{type=Point, coordinates=[37.65915, 55.75724575777414]}"
930778285,00215799,8 OZ Унций,нет,,ресторан,Центральный,Якиманка,"город Москва, улица Крымский Вал, дом 9, строение 21",(495) 782-58-10,56,нет,37.5958479999999970,55.7241907481901530,"{type=Point, coordinates=[37.595848, 55.72419074819015]}"
930778291,00207310,Ресторан «Бочка»,нет,,ресторан,Центральный,Пресненский,"город Москва, Рочдельская улица, дом 15, строение 27",(495) 651-81-10,70,нет,37.5604069999999980,55.7549997571220360,"{type=Point, coordinates=[37.560407, 55.754999757122036]}"
930778292,00207083,Ресторан 4TUNA Caf&Gri,нет,,ресторан,Центральный,Пресненский,"город Москва, Новинский бульвар, дом 31",(910) 089-82-55,58,нет,37.5818210000000050,55.7580267580009380,"{type=Point, coordinates=[37.581821000000005, 55.75802675800094]}"
930778314,00207305,Ресторан «Раковарня»,нет,,ресторан,Центральный,Пресненский,"город Москва, Рочдельская улица, дом 15, строение 30",(985) 764-11-99,70,нет,37.5611889999999990,55.7559117573868190,"{type=Point, coordinates=[37.561189, 55.75591175738682]}"
930778316,00215719,Fleur Cafe,нет,,ресторан,Центральный,Мещанский,"город Москва, улица Сущёвский Вал, дом 74",(495) 783-65-00,212,нет,37.6324989999999960,55.7911697676393390,"{type=Point, coordinates=[37.632498999999996, 55.79116976763934]}"
930778325,00213945,"Кутузов, Давыдов, Барклай",нет,,ресторан,Центральный,Красносельский,"город Москва, Русаковская улица, дом 13, строение 5",(495) 221-60-00,300,нет,37.6726219999999970,55.7842387656213820,"{type=Point, coordinates=[37.672622, 55.78423876562138]}"
930778382,00222871,Touch of matcha,нет,,ресторан,Центральный,Пресненский,"город Москва, Пресненская набережная, дом 10, строение 2",(916) 460-01-56,31,нет,37.5342989999999970,55.7478307550414910,"{type=Point, coordinates=[37.534299, 55.74783075504149]}"
930778393,00208359,SANDERS GRILL,нет,,ресторан,Центральный,Пресненский,"город Москва, Пресненская набережная, дом 2",(800) 555-83-33,48,нет,37.5400060000000050,55.7491977554381040,"{type=Point, coordinates=[37.540006000000005, 55.749197755438104]}"
930778418,00217895,Ресторан - Глобус,нет,,ресторан,Западный,Кунцево,"город Москва, Новорижское шоссе, 22-й километр, владение 1, строение 1",(495) 525-71-70,400,нет,37.3005740000000050,55.8019017707663990,"{type=Point, coordinates=[37.300574000000005, 55.8019017707664]}"
930778434,00213308,Granat,нет,,ресторан,Новомосковский,поселение Московский,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, домовладение 8, строение 1",(980) 980-55-55,68,нет,37.3918440000000200,55.6183717176982600,"{type=Point, coordinates=[37.39184400000002, 55.61837171769826]}"
930778453,00213851,Ресторан «АТМОСФЕРА»,нет,,ресторан,Западный,Филёвский Парк,"город Москва, улица Василисы Кожиной, дом 1, корпус 1",(499) 897-64-54,49,нет,37.5066220000000140,55.7379587521786420,"{type=Point, coordinates=[37.506622000000014, 55.73795875217864]}"
930778480,00215133,Community,нет,,ресторан,Западный,Тропарёво-Никулино,"город Москва, проспект Вернадского, дом 86А",(910) 707-10-10,90,нет,37.4810340000000010,55.6629837305180710,"{type=Point, coordinates=[37.481034, 55.66298373051807]}"
930778489,00215128,Bar BQ,нет,,ресторан,Западный,Фили-Давыдково,"город Москва, Кутузовский проспект, дом 57",(749) 525-80-99,45,нет,37.4771050000000020,55.7279467492777560,"{type=Point, coordinates=[37.477105, 55.727946749277756]}"
930778519,00211738,LUNA караоке-ресторан,нет,,ресторан,Северо-Западный,Митино,"город Москва, Митинская улица, дом 16",(968) 000-00-08,60,нет,37.3723930000000020,55.8422897825611030,"{type=Point, coordinates=[37.372393, 55.8422897825611]}"
930778522,00214175,Food Mama,нет,,ресторан,Северный,Хорошёвский,"город Москва, Ходынский бульвар, дом 4",(495) 644-45-44,48,нет,37.5277480000000100,55.7901777673504430,"{type=Point, coordinates=[37.52774800000001, 55.79017776735044]}"
